id,title
"22131114","Bash array creation: (""$@"") vs ($@)"
"14268097","do I need cat to write a heredoc to a file?"
"14484706","OSX/Bash - detecting build failure"
"32698407","Kill next command in pipeline on failure (Bash)"
"16571739","BASH Parsing variables from config file"
"2595047","Move/copy files/folder in linux/solaris using only bash built-ins"
"15085237","Is there any way to have output piped line-by-line from a currently executing python program?"
"17918522","How can you override function redirection in bash?"
"32610261","Sed error: bad flag in substitute command: 'U'"
"4461633","Stay in directory changed after ending of bash script"
"15184932","How to Upload Source Code to Arduino from bash?"
"17602847","Bash arrays: appending and prepending to each element in array"
"7031687","Merge 2 txt files in a single tab delimited file in batch"
"11234577","Multiline assignment in bash"
"21199360","How to rename folders and files recursively in MacOS"
"793715","Unable to enable globstar in Bash 4"
"9869349","Shell script call from Android.mk, standard output and missing separator error"
"17614643","How do I get a bash script working on FreeBSD, OpenBSD and Linux without modifying it?"
"14963382","How can I set the default bash/zsh mode to vi command mode instead of vi insert mode?"
"8159014","ruby execute bash command with variables"
"1297318","Compilers for shell scripts"
"5506561","Getting the URLs for the first Google search results in a shell script"
"22647399","Limit for bash loop"
"1554143","bash script to edit xml file"
"13437513","Executing Node.js file from outside the folder breaks file path"
"2003536","Bash: Why is echo adding extra space?"
"20449543","Unix Equality Operators ( == , -eq )"
"8627502","terminate a shell script without waiting for early parts of pipeline"
"8618853","Rename all the files in the folder with increasing numbers"
"7697889","How to show git status info on the right side of the terminal?"
"20887856","Are Unix/Linux pipes producer or consumer driven?"
"8821970","Store grep output containing whitespaces in an array"
"10676199","UNIX: Using egrep or sed to find the line with the first occurrence of a string?"
"22709371","Bash Backticks vs Braces"
"6868377","Print output of cat statement in bash script loop"
"1528221","SVN: ""Inconsistent line ending style"" - Checking in a file with ^M intentionally"
"6957087","Perl line runs 30 times quicker with single quotes than with double quotes"
"14371576","Nice command in .sh script for Cron Jobs"
"9564545","What do the suffixes ""+"" and ""-"" after the job id of background jobs mean?"
"6615966","Echo ps while preserving newlines?"
"5147161","How can I chain together filename modifiers in a bash shell?"
"15785832","how to make SSH command execution to timeout"
"10606958","Automatically input a password when a bash script is run"
"16633614","Shell script to get list of defined users on Linux?"
"19125173","Non greedy matching using ? with grep"
"17733960","Bash: split by comma with special characters"
"11102360","Read lines starting from a line number in a bash script"
"19880246","Move only files recursively from multiple directories into one directory with mv"
"29762189","How to execute bash commands from C?"
"27491881","linux command to lookup total disk and harddrive numbers"
"14381711","Bash: Expand braces and globs with spaces in filenames?"
"24112066","ansible: Is there something like with_fileglobs for files on remote machine?"
"30532752","How should graphing tool behave in case SNMP counter has smaller value than previous reading?"
"22172861","s3cmd sync is remote copying the wrong files to the wrong locations"
"7189604","Replacing HTML tag content using sed"
"21246552","bash command groups: Why do curly braces require a semicolon?"
"15807077","Set LD_BIND_NOW variable to solve TNS Linux Error: 29: Illegal seek error"
"18624463","What's the correct way to redirect both stdout and stderr in bash?"
"16591290","Parallelizing a while loop with arrays read from a file in bash"
"18238962","incrond running but not executing command under CentOS 6.4"
"18631499","difference between bash and sh -c option"
"6908448","Windows batch file && operator"
"33712559","How to continue receiving asynchronous console.log messages in repl/bash w/ Node.js Commander?"
"28563751","How to wait in bash script until AWS instance creation is complete"
"9133039","read bash environment variable"
"21956954","How to check the checksum through commandline?"
"2391272","gawk / awk: piping date to getline *sometimes* won't work"
"18660798","here-document delimited by end-of-file"
"7879493","How to prevent Bash's while loop from trimming whitespace?"
"18982611","Subshell IO redirection"
"18661459","How to know the parent process if the child is launched in background and the parent is already exited"
"12869354","How to compare two text files for the same exact text using BASH?"
"16497501","How to generate for loop number sequence by using variable names in bash?"
"35861512","How can one replace a part of a line with sed?"
"4783927","Understanding basic git hooks"
"21945872","Creating a git alias to append to .gitignore"
"21803337","Using two interact in a expect script"
"22838948","keep the first 52000 characters of the first line in bash"
"10525659","Setting case-insensitivity for bash completion on a command-by-command basis"
"15823216","awk system call"
"7376477","Geting video information from MediaInfo"
"16872700","SQLite Data Change Notification Callbacks in Python or Bash or CLI"
"25383868","Removing lines from a file that don't match a pattern using sed"
"8434000","awk calculate average or zero"
"27568570","how to convert raw modulus & exponent to RSA public key (.pem format)"
"25316705","bash exec sending output to a pipe, how?"
"15557857","How to kill all processes that were opened by a shell script upon ctrl + C?"
"1073014","go to path and then tar?"
"8337472","Bash – How should I idle until I get a signal?"
"2150323","Is it possible to cout to terminal while redirecting cout to outfile?"
"20870815","Docker: bash terminal starts without prompt"
"10038482","open vi with passed file name"
"6964565","How to recursive list files with size and last modified time?"
